Date,Open,High,Low,Close,Volume,Ticker
2015-01-02,0.4831435978412628,0.48674379883987107,0.47546320719306767,0.4831435978412628,113680000,NVDA
2015-01-05,0.4831434417932096,0.4845835217275288,0.4728229452282357,0.4749830365180969,197952000,NVDA
2015-01-06,0.47570310117510206,0.47618311830758303,0.46010235839394725,0.4605823755264282,197764000,NVDA
2015-01-07,0.4639425612547057,0.4680227787369086,0.45794227508866764,0.4593823552131653,321808000,NVDA
2015-01-08,0.46466259994829706,0.4795433324855375,0.464422577057714,0.47666317224502563,283780000,NVDA
2015-01-09,0.4783432522021024,0.48218344659662576,0.47186292058489165,0.4785832464694977,209540000,NVDA
2015-01-12,0.4797834604857175,0.4800234834431978,0.46826290214762056,0.4725831151008606,190732000,NVDA
2015-01-13,0.4761831236420032,0.4857835808456472,0.4685027636014119,0.47186291217803955,236720000,NVDA
2015-01-14,0.46682263734700874,0.47522303646507574,0.46562258033014203,0.4737829566001892,155260000,NVDA
2015-01-15,0.4771432502269347,0.4800233820501954,0.4701829006581295,0.4704229235649109,188932000,NVDA
2015-01-16,0.46970289741486204,0.4795433790993682,0.46826281715462365,0.47906336188316345,181512000,NVDA
2015-01-20,0.4824233591520717,0.4850634673159626,0.47450297743716874,0.48050329089164734,140308000,NVDA
2015-01-21,0.4778631038505252,0.48842362123009103,0.4745029275250039,0.4872235357761383,144780000,NVDA
2015-01-22,0.48818381814704365,0.49706429479881203,0.48314359401219115,0.49562421441078186,159712000,NVDA
2015-01-23,0.496103962736528,0.4980240880648437,0.4920237750957921,0.4970640540122986,120416000,NVDA
2015-01-26,0.4949040710926056,0.4973041854981215,0.49178391664311083,0.4949040710926056,133240000,NVDA
2015-01-27,0.48722374018774495,0.487703786015371,0.4701829144324919,0.47114297747612,357948000,NVDA
2015-01-28,0.47690318366019047,0.47882328090378923,0.4632225086818123,0.4634625315666199,272728000,NVDA
2015-01-29,0.46370258930114344,0.47738323669607446,0.46154246901039264,0.474743127822876,235340000,NVDA
2015-01-30,0.4713828936893329,0.47690316228793256,0.46010236222970186,0.46082237362861633,298200000,NVDA
2015-02-02,0.4637026055730169,0.47282304702689226,0.4545821641191416,0.4709029495716095,259604000,NVDA
2015-02-03,0.47426313996885944,0.4831435878965932,0.47186302509360734,0.4826635420322418,183468000,NVDA
2015-02-04,0.4812233645892438,0.48938374110395844,0.4797832560695633,0.4838634729385376,181516000,NVDA
2015-02-05,0.4843434635293488,0.4920238515902226,0.48386347504006566,0.49178385734558105,140448000,NVDA
2015-02-06,0.4913039789593631,0.4970643005784624,0.4874637836210482,0.48962390422821045,210524000,NVDA
2015-02-09,0.4867437634712588,0.4905839012930641,0.4836236085736049,0.48914387822151184,273944000,NVDA
2015-02-10,0.4896237105678267,0.503064360324135,0.4874635908150545,0.5028243660926819,226204000,NVDA
2015-02-11,0.5040244805476087,0.5040244805476087,0.4961040973247439,0.4994643032550812,320832000,NVDA
2015-02-12,0.5280257623615993,0.5400263361650618,0.5249056074503741,0.5352261066436768,676904000,NVDA
2015-02-13,0.5340259352680818,0.5361860553743056,0.5258655578311128,0.5354660153388977,310084000,NVDA
