Date,Open,High,Low,Close,Volume,Ticker
2015-01-02,26.53381197141211,26.693235802043404,26.298664339339545,26.381864547729492,26480000,GOOGL
2015-01-05,26.262296405064323,26.304144518013192,25.79399473602273,25.87918472290039,41182000,GOOGL
2015-01-06,25.930997174056603,25.966368522154774,25.186197680374406,25.240501403808594,54456000,GOOGL
2015-01-07,25.455222731103234,25.482123732022345,25.091541343545117,25.166269302368164,46918000,GOOGL
2015-01-08,24.984928707622984,25.28334643817867,24.661599755775498,25.25395393371582,73054000,GOOGL
2015-01-09,25.317223821508133,25.338147878892897,24.84244536664587,24.94556999206543,42000000,GOOGL
2015-01-12,24.87183873877382,24.923650963695415,24.4568430190354,24.763233184814453,57138000,GOOGL
2015-01-13,25.037737069636314,25.33814838563352,24.773196924487056,24.99937629699707,60958000,GOOGL
2015-01-14,24.930625368725586,25.32120968292744,24.81803455265047,25.205129623413086,52800000,GOOGL
2015-01-15,25.3525942427029,25.395438196600566,25.009836910143765,25.10947608947754,51068000,GOOGL
2015-01-16,25.06663160581199,25.450241231925002,25.063642183208803,25.43081283569336,49658000,GOOGL
2015-01-20,25.545896614577675,25.68738392297863,25.37651056089705,25.4049072265625,46796000,GOOGL
2015-01-21,25.449741858437584,25.998254313548514,25.387467609061847,25.925518035888672,46356000,GOOGL
2015-01-22,26.055543980336505,26.844683038177674,26.001242160889984,26.767961502075195,56068000,GOOGL
2015-01-23,26.80433305157072,27.17199971446707,26.69074449787722,26.999624252319336,45966000,GOOGL
2015-01-26,26.977207962166062,26.977207962166062,26.507410588265344,26.739070892333984,30932000,GOOGL
2015-01-27,26.474028099425308,26.542779112719522,25.948931212727185,25.96537208557129,39148000,GOOGL
2015-01-28,26.15518530980876,26.189560817845333,25.524970196417335,25.528955459594727,35822000,GOOGL
2015-01-29,25.55237244954538,25.666458928895864,25.08307300074713,25.56881332397461,79018000,GOOGL
2015-01-30,25.856270616496943,27.056918138816037,25.815418341623815,26.780420303344727,121108000,GOOGL
2015-02-02,26.61950162344049,26.728109071779542,25.99177801467314,26.513885498046875,75378000,GOOGL
2015-02-03,26.40129308108921,26.775436508559107,26.24535849294814,26.568687438964844,47062000,GOOGL
2015-02-04,26.560715515140213,26.740563586384038,26.156679755282592,26.20998764038086,33896000,GOOGL
2015-02-05,26.3011549140139,26.43865694158761,26.187068444845426,26.39581298828125,33176000,GOOGL
2015-02-06,26.454600806882443,26.913436301001695,26.33702699093613,26.59758186340332,42938000,GOOGL
2015-02-09,26.457089346332328,26.597580795510577,26.282224290914144,26.368412017822266,30314000,GOOGL
2015-02-10,26.51139343207774,26.952294279989403,26.362931454819364,26.910446166992188,47430000,GOOGL
2015-02-11,26.889023189359406,26.99962231258106,26.703196289424476,26.80283546447754,38306000,GOOGL
2015-02-12,26.88553858233521,27.317971011670473,26.753019549292606,27.201892852783203,48590000,GOOGL
2015-02-13,27.276620110670343,27.527212778473398,27.231284653170725,27.45846176147461,47382000,GOOGL
2015-02-17,27.458461146236925,27.55012789987519,27.064887428984306,27.152070999145508,39174000,GOOGL
2015-02-18,27.09278720398216,27.278614120935956,26.880059284681455,27.03449821472168,31164000,GOOGL
2015-02-19,27.02552958533037,27.244236331494992,26.939839780081748,27.22381019592285,30834000,GOOGL
2015-02-20,27.280106953478647,27.280106953478647,26.807820011218396,26.992151260375977,38234000,GOOGL
2015-02-23,26.852655882174126,26.86760109320455,26.503919721277217,26.653377532958984,32906000,GOOGL
2015-02-24,26.48150303884935,26.87258527612026,26.454102215180864,26.835222244262695,28406000,GOOGL
2015-02-25,26.824759961172905,27.37924939401631,26.80333608252891,27.267654418945312,40836000,GOOGL
2015-02-26,27.188438455007113,27.905339169512462,27.156054630565013,27.86349105834961,54032000,GOOGL
2015-02-27,27.80669821466905,28.368164221724015,27.75090072834495,28.029890060424805,68328000,GOOGL
2015-03-02,28.247601271014958,28.69547682770249,28.05579550935021,28.647151947021484,50406000,GOOGL
2015-03-03,28.71340949986156,28.93759717328608,28.421966474639298,28.834970474243164,50526000,GOOGL
2015-03-04,28.744298505858964,28.976456712108043,28.522602327994214,28.812053680419922,37964000,GOOGL
2015-03-05,28.876322518443207,29.054674927525504,28.8070735804682,28.966495513916016,35918000,GOOGL
2015-03-06,28.994890883167116,29.033749573862625,28.499686310700767,28.541534423828125,37592000,GOOGL
2015-03-09,28.442890370336176,28.668571803444692,28.349727958799324,28.601316452026367,23478000,GOOGL
2015-03-10,28.321334601526065,28.385104518171104,27.88989799991656,27.891393661499023,40080000,GOOGL
2015-03-11,27.888900454854564,28.107109294425825,27.670193694939393,27.68414306640625,40524000,GOOGL
2015-03-12,27.823138630992865,27.990531087212972,27.67617231146047,27.9571533203125,35602000,GOOGL
2015-03-13,27.860502429845692,28.116076187771366,27.41711008664133,27.550127029418945,35428000,GOOGL
2015-03-16,27.74592012014751,28.085688048561384,27.466432862726016,27.98056983947754,36856000,GOOGL
