Date,Open,High,Low,Close,Volume,Ticker
2015-01-02,78.28097653689777,78.62964314038716,77.40432039056797,78.1514663696289,18177500,META
2015-01-05,77.68326547113057,78.94842938654095,76.56752467931652,76.89627075195312,26452200,META
2015-01-06,76.93610613930245,77.29472917424276,75.07321965039611,75.86021423339844,27399300,META
2015-01-07,76.46789349875009,77.06560869079864,75.53146821764538,75.86021423339844,22045300,META
2015-01-08,76.44796944737853,77.93230483425258,75.7904849810127,77.88249206542969,23961000,META
2015-01-09,77.90241670669951,78.32082422586036,76.90622208078078,77.44416809082031,21157000,META
2015-01-12,77.54378021323096,77.70317498958815,75.91998583098886,76.42804718017578,19190200,META
2015-01-13,76.93611874272318,77.78288270353612,75.5613652154068,76.1590805053711,25179600,META
2015-01-14,76.12918984214978,76.90622041750339,75.74067455447299,75.9897232055664,25918600,META
2015-01-15,76.10926709737892,76.27861835114743,73.26015000307909,73.7682113647461,34134000,META
2015-01-16,73.75825198853597,75.03337991048333,73.5590085005055,74.89391326904297,21791500,META
2015-01-20,75.43185702530059,76.01960819655979,74.53528035694089,75.94987487792969,22821600,META
2015-01-21,75.87018046739979,77.00584164474272,75.5613549890969,76.44796752929688,25096700,META
2015-01-22,76.87633072357787,77.45412538008188,76.38819752774022,77.35450744628906,19519500,META
2015-01-23,77.35450578882764,77.89245174021582,76.74682652524254,77.53382110595703,16746500,META
2015-01-26,77.68325485625574,78.17138806081587,76.99587818018851,77.205078125,19260800,META
2015-01-27,76.4180764513072,76.58742768616695,75.34218460567955,75.49161529541016,20110000,META
2015-01-28,76.6073669681807,77.34454885089346,75.710790299821,75.94987487792969,53306400,META
2015-01-29,76.5575531015019,77.72309895350153,73.92759997887427,77.70317840576172,61293500,META
2015-01-30,77.70317485715113,77.86256963323663,75.46173712088715,75.62113189697266,42649500,META
2015-02-02,75.82037637835722,75.85026100217722,73.46935636659715,74.70463562011719,41955300,META
2015-02-03,74.9038752998948,75.29239059050177,73.57893464199836,75.11307525634766,26957700,META
2015-02-04,74.80424761645692,76.05945491959389,74.72455782606272,75.34219360351562,20277400,META
2015-02-05,75.42189119292077,75.69086798733932,74.92379389992801,75.32227325439453,15062600,META
2015-02-06,75.39200957526029,75.41193012361464,73.96745095652751,74.18661499023438,21211000,META
2015-02-09,73.76821535438067,74.54524594933025,73.17049249639312,74.15673065185547,16194300,META
2015-02-10,74.56516712921535,75.0533003737012,74.21650052601117,74.90387725830078,15811300,META
2015-02-11,74.80423961931766,76.45792609908001,74.74447038282142,76.21884155273438,20877400,META
2015-02-12,76.56751838667923,76.57748246088754,75.60120839823921,75.9399185180664,17235000,META
2015-02-13,76.16903590356371,76.18896405116438,75.21269002848986,75.45177459716797,18621900,META
2015-02-17,75.01344785010224,76.61732158089382,74.79428384708315,75.31230163574219,25254400,META
2015-02-18,75.6510167298458,76.60736258796074,75.16287592698404,76.41808319091797,22426400,META
2015-02-19,76.69702173071244,79.53617488004674,76.65717303383524,79.1177749633789,45851200,META
2015-02-20,79.24728828391258,80.0342753773988,78.89861407244354,79.59595489501953,36931700,META
2015-02-23,79.65572644489181,79.88485456759169,78.08173701170084,78.53998565673828,24139100,META
2015-02-24,78.20127914171108,79.17755323184328,77.80279976613953,78.1514663696289,18897100,META
2015-02-25,78.20128397458863,79.89481192497617,78.20128397458863,79.25724792480469,25593800,META
2015-02-26,79.57602201267194,81.06035744081258,79.41663482865809,80.10401153564453,31111900,META
2015-02-27,80.37297881495608,80.92088887271368,78.32082041746665,78.66948699951172,30739200,META
2015-03-02,78.69937200755534,79.55609995642601,78.22119526385671,79.44651794433594,21662500,META
2015-03-03,79.30704506679281,79.39669892397428,78.22118910530916,79.29708099365234,18635000,META
2015-03-04,78.99823044607966,80.8411888339643,78.54993834068424,80.5921401977539,28126700,META
2015-03-05,80.9208833465864,81.67798570150669,80.74156803087139,80.90095520019531,27825700,META
2015-03-06,80.59214080281383,81.02050476432616,79.52621293584517,79.70552825927734,24488600,META
2015-03-09,79.37677986983813,79.60590795420958,78.33077258089709,79.1376953125,18925100,META
2015-03-10,78.2012799477089,78.95839000906196,77.25489807128906,77.25489807128906,23067100,META
2015-03-11,77.50393888123435,78.13153871039847,76.96599291322457,77.27481079101562,20215700,META
2015-03-12,77.80279534461677,78.74918475786126,77.61352354225707,78.629638671875,16093300,META
2015-03-13,78.30089318646726,79.07792374993996,77.38439598854364,77.75299072265625,18557300,META
2015-03-16,77.66332905922252,77.82272384125191,77.06561382733537,77.77291107177734,19305400,META
2015-03-17,78.06181165861464,79.47640620629696,78.04188350985187,79.0580062866211,22170000,META
2015-03-18,78.94842506899552,80.93085027070241,78.8687276738611,80.60211181640625,36912400,META
2015-03-19,80.81130988421368,82.68415302380335,80.6917637943141,82.43510437011719,42099500,META
2015-03-20,83.07265859730872,84.2780530280938,82.75387666189746,83.4811019897461,44466300,META
2015-03-23,83.60064986337566,84.6366931700206,82.98301406928702,84.10871124267578,27357300,META
2015-03-24,84.3876439498709,85.74246921865067,84.19836454309146,84.98535919189453,32576500,META
2015-03-25,85.17463792118316,85.19455846893544,82.60445404052734,82.60445404052734,37436100,META
2015-03-26,82.4052173431692,83.451217097912,81.8274226593904,82.6941146850586,32794800,META
2015-03-27,83.0627067630975,83.63053740672706,82.56460944060272,82.98301696777344,18372600,META
2015-03-30,83.49105631147366,84.01903816586221,82.09639013020599,82.88337707519531,24527700,META
2015-03-31,82.58453237077482,83.18224759992354,81.897155677055,81.90711975097656,19734300,META
2015-04-01,82.18605045470893,82.40521447197929,80.56225607276413,81.35920715332031,22058200,META
2015-04-02,81.93701053447671,82.24582844601663,81.13009529445974,81.2496337890625,19664100,META
2015-04-06,80.49253074991243,82.49487652389723,80.49253074991243,82.12628936767578,19062900,META
2015-04-07,82.33548278778628,83.10254926306028,81.90711881837414,82.0067367553711,17467000,META
2015-04-08,82.31556267081457,82.78377538077622,81.5285679711457,81.9668960571289,18966700,META
2015-04-09,82.18605347205703,82.48491488846366,81.39905883585698,81.85730743408203,15927300,META
2015-04-10,81.89715734962641,82.2956367106508,81.59830352912937,81.7278060913086,12529700,META
2015-04-13,81.61822270844183,83.62057595375165,81.60825863448386,82.6941146850586,26883100,META
2015-04-14,82.85350472872476,83.37153018737371,82.12628691226232,83.2021713256836,19634200,META
2015-04-15,83.23205576792282,83.34163777391765,81.95692038910657,82.39524841308594,22390900,META
2015-04-16,82.15616754576187,82.75388276872127,81.8373855868261,81.99677276611328,13769700,META
2015-04-17,81.16994366147713,81.79754355666627,80.06416698874244,80.47260284423828,24215000,META
2015-04-20,81.22971416469441,82.8335881886759,80.93085272406151,82.77381134033203,28796800,META
2015-04-21,83.6803471748477,84.16848040526637,83.22209856664789,83.30179595947266,27171900,META
2015-04-22,83.99912736128165,84.41752726418046,83.33167881136761,84.30794525146484,45548000,META
2015-04-23,83.77996882518244,85.26429673054635,82.09640502929688,82.09640502929688,73728100,META
2015-04-24,82.4550209561133,82.62437980875676,81.16993665316213,81.21974182128906,29660400,META
2015-04-27,81.55845605180106,82.61441991398858,81.31936387139645,81.59830474853516,25446000,META
2015-04-28,81.51860348600489,81.58833680188943,79.92469369410028,80.37297821044922,23775300,META
2015-04-29,79.70553919688945,81.08028513161175,79.21739832700696,80.16378784179688,26430300,META
2015-04-30,79.70553213858793,80.65191396920895,78.02196083111009,78.47024536132812,28999000,META
2015-05-01,78.93846364591609,79.4564891313275,77.81276640318934,78.68941497802734,24136400,META
2015-05-04,79.02812681489026,79.38675751237706,78.33078596961597,78.51010131835938,14692000,META
2015-05-05,78.25109260447843,78.50014126636364,76.92615189916222,77.26485443115234,22311300,META
2015-05-06,77.67329285049983,78.51009265202404,76.75679565825101,77.80279541015625,28663000,META
2015-05-07,77.70317443317236,78.63959973666208,77.26484640169016,78.13153839111328,19749400,META
2015-05-08,78.79898617367877,78.92849632741923,77.733058325578,78.21123504638672,19943600,META
2015-05-11,78.18134739483023,78.72924980744591,77.63343738185371,77.713134765625,18874100,META
2015-05-12,77.57368088540036,77.59360143443463,76.49778882885921,77.16523742675781,21285300,META
2015-05-13,77.4242486527604,78.2311638792103,77.35451533196054,78.14151000976562,21512300,META
2015-05-14,78.63960299389863,81.53852528486733,78.37062619967134,81.06035614013672,49438000,META
2015-05-15,81.1002137449312,81.20978816901649,79.87489092627217,80.11397552490234,27069900,META
2015-05-18,80.02430977864576,81.07030949270124,79.92469184402542,80.57221221923828,21613700,META
2015-05-19,80.94081695461016,81.37914504161871,80.24348372560762,80.32317352294922,17955400,META
2015-05-20,80.16378709860034,80.79138701073639,79.157628343913,80.24348449707031,23056900,META
2015-05-21,79.88483925569759,80.61205698329915,79.77525725284899,80.17373657226562,13402700,META
2015-05-22,80.04423347493884,81.00057936557387,79.94461553639881,80.23351287841797,19567900,META
2015-05-26,80.12393452292048,80.2932857862042,78.7790732903443,79.02812194824219,16321300,META
2015-05-27,79.29709499105434,80.35306651987597,79.12774371957731,80.24348449707031,14160900,META
2015-05-28,79.94461916376316,80.7614984574345,79.69557050593212,79.84500122070312,11982000,META
2015-05-29,79.64575907651643,79.76530517042035,78.57983110704964,78.88865661621094,16134600,META
2015-06-01,78.99824354727879,80.07412805785961,78.36067954087443,79.9844741821289,18119000,META
2015-06-02,79.45648324354829,81.04042900577544,79.25723976378407,80.13389587402344,18923300,META
2015-06-03,81.04043324712558,82.21594323799061,80.94081530221064,82.12628936767578,31775000,META
2015-06-04,81.82743158427675,82.63434685456849,81.199831662979,81.73777770996094,20863900,META
2015-06-05,81.55844629597904,82.14619740168773,81.19981566863241,81.8274154663086,16143100,META
2015-06-08,81.5086394979523,81.6879548247528,79.8250682407899,80.3630142211914,16915500,META
2015-06-09,80.29328090523352,80.88103965433126,79.01815307036837,80.3630142211914,16497500,META
2015-06-10,80.52241795275255,82.28567919535226,80.50248980291398,81.84735870361328,21531200,META
2015-06-11,81.9967695835307,82.58452831022015,81.05038781727418,81.51860046386719,18656800,META
2015-06-12,81.06035464277691,81.77760834662361,80.89099579013346,81.21974182128906,11417900,META
2015-06-15,80.2434753703787,80.62202656951229,79.7652986343077,80.40286254882812,18805100,META
2015-06-16,80.51244892747413,81.19982564775776,80.14385418174662,80.75153350830078,13693700,META
2015-06-17,81.44887514275874,81.90712376088584,81.03046762154541,81.478759765625,18350300,META
2015-06-18,81.32932628634477,82.87343095175007,81.25959296857327,82.59449768066406,26782600,META
2015-06-19,82.5147963561106,82.66422705860231,81.80749913803518,82.19601440429688,23353200,META
2015-06-22,83.09259323526514,84.6466543417643,82.99296769737246,84.41752624511719,29383100,META
2015-06-23,84.63669899446433,87.63524710559997,84.43746309885942,87.54558563232422,50667900,META
2015-06-24,87.32642013549587,88.9103658623491,87.11721258632521,88.5218505859375,41370200,META
2015-06-25,88.92033048515825,89.05979711855873,87.50572840295678,87.64520263671875,27302000,META
2015-06-26,87.78466898675309,88.00382540970249,86.49957706854421,87.67508697509766,38214600,META
2015-06-29,86.28041063728558,87.16702317930908,85.40376216886943,85.47349548339844,35957900,META
2015-06-30,86.27044681917563,86.37006475446047,85.2443676450553,85.443603515625,23016500,META
2015-07-01,86.43980280110677,87.61531274268506,86.16086952689525,86.57927703857422,25260000,META
2015-07-02,87.06741435649143,87.10726305473003,86.01144285407356,86.95783233642578,16908800,META
2015-07-06,86.1608711782908,87.85440660474524,86.06125323564332,87.21684265136719,24635900,META
2015-07-07,87.4658943986879,87.51569957159053,84.90567442033955,86.88809967041016,33059900,META
2015-07-08,85.96163776320309,86.41988639283926,85.12483030012163,85.3240737915039,24399300,META
2015-07-09,86.39996365496023,87.26664811933922,85.32407162983954,85.55319213867188,23307400,META
