Date,Open,High,Low,Close,Volume,Ticker,Daily Return,5-Day Moving Avg,10-Day Volatility
2015-01-15,12.965999603271484,13.050000190734863,12.666666984558104,12.791333198547363,78247500,TSLA,-0.004255528597720826,13.302400016784668,0.5718863635294638
2015-01-16,12.713333129882812,12.965999603271484,12.643333435058594,12.871333122253418,54048000,TSLA,0.006254228739435819,13.121199989318848,0.5366064697816845
2015-01-20,12.924667358398438,12.941332817077637,12.469332695007324,12.795332908630373,67548000,TSLA,-0.005904610882275119,12.98413314819336,0.5603315235414704
2015-01-21,12.636667251586914,13.245332717895508,12.633999824523926,13.104666709899902,62295000,TSLA,0.024175518017267583,12.88173313140869,0.5184828456194462
2015-01-22,13.133333206176758,13.54933261871338,13.013333320617676,13.441332817077637,61753500,TSLA,0.02569055090301542,13.000799751281738,0.4553749563691982
2015-01-23,13.352666854858398,13.56666660308838,13.222000122070312,13.419333457946776,51579000,TSLA,-0.0016366947705446222,13.126399803161622,0.3746353220960126
2015-01-26,13.45533275604248,13.907999992370604,13.403332710266112,13.770000457763672,48517500,TSLA,0.026131476717216273,13.306133270263672,0.3734162492242404
2015-01-27,13.628000259399414,13.868666648864746,13.553333282470703,13.732000350952148,41715000,TSLA,-0.0027596300325537504,13.493466758728028,0.4008353783541312
2015-01-28,13.740667343139648,13.758000373840332,13.227999687194824,13.291333198547363,47244000,TSLA,-0.03209052877530916,13.530800056457519,0.3793874013656668
2015-01-29,13.404666900634766,13.732000350952148,13.100000381469728,13.68000030517578,53221500,TSLA,0.02924214605280495,13.578533554077149,0.3830417604027522
2015-01-30,13.597332954406738,13.83133316040039,13.533332824707031,13.57333278656006,45105000,TSLA,-0.007797333058198963,13.609333419799805,0.34824429808689744
2015-02-02,13.597999572753906,14.130000114440918,13.553333282470703,14.062666893005373,62238000,TSLA,0.0360511389604945,13.667866706848145,0.3629724706885014
2015-02-03,14.214667320251465,14.691332817077637,14.084667205810549,14.557332992553713,72393000,TSLA,0.0351758385028933,13.832933235168458,0.41398954505305247
2015-02-04,14.552666664123535,14.76533317565918,14.453332901000977,14.56999969482422,49581000,TSLA,0.0008701251992371262,14.088666534423828,0.4519208724219223
2015-02-05,14.658666610717772,15.031999588012695,14.642666816711426,14.732666969299316,52843500,TSLA,0.011164535201251935,14.299199867248536,0.5150432062771269
2015-02-06,14.800000190734863,14.893333435058594,14.43333339691162,14.490667343139648,48658500,TSLA,-0.016426056915829212,14.482666778564454,0.5063177578203266
2015-02-09,14.358667373657228,14.528667449951172,14.13266658782959,14.498666763305664,52086000,TSLA,0.0005520394593698796,14.569866752624511,0.5145499538669385
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441896,14.419333457946776,80857500,TSLA,-0.005471765552931496,14.542266845703125,0.5029056543893512
2015-02-11,14.147333145141602,14.315999984741213,13.8186674118042,14.186667442321776,146536500,TSLA,-0.016135698387415576,14.465600395202637,0.3933857524412773
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,TSLA,-0.046616588460223096,14.224133682250976,0.421507122291956
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810549,92865000,TSLA,0.004386864226918918,14.042933654785156,0.4194607884503336
2015-02-17,13.713333129882812,13.713333129882812,13.43333339691162,13.623332977294922,59694000,TSLA,0.0028462803614235366,13.867866897583008,0.4634519933755799
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,TSLA,0.0005383231478952588,13.71013355255127,0.4805828310924251
2015-02-19,13.666666984558104,14.162667274475098,13.583333015441896,14.11400032043457,77311500,TSLA,0.035459277020091884,13.695600128173828,0.4547326466766673
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,TSLA,0.025506564298148016,13.885333442687989,0.419512614459786
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,127497000,TSLA,-0.04500019733692007,13.93293342590332,0.3948433789876939
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,TSLA,-0.015578320500655662,13.92973346710205,0.36631381462127427
2015-02-25,13.662667274475098,13.809332847595217,13.505332946777344,13.583999633789062,58642500,TSLA,-0.001714777553045277,13.920400047302246,0.3276241972513946
2015-02-26,13.600000381469728,14.072667121887209,13.481332778930664,13.812666893005373,97093500,TSLA,0.016833573717678796,13.860133361816406,0.3007618498408586
2015-02-27,13.793333053588867,13.903332710266112,13.520000457763672,13.555999755859377,58231500,TSLA,-0.0185820116516362,13.676533317565918,0.2980449338222883
2015-03-02,13.513333320617676,13.555999755859377,13.055333137512209,13.155332565307615,118831500,TSLA,-0.02955644716492256,13.54306640625,0.35494916508681323
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,66484500,TSLA,0.011300918070464627,13.48239974975586,0.3798991581377958
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,TSLA,0.014431779204035822,13.464799880981445,0.38521848707039097
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,TSLA,-0.008940979178158281,13.377333068847657,0.3657650660480614
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,100686000,TSLA,-0.0336440083328029,13.251199722290039,0.28157146541795175
