Date,Close,High,Low,Open,Volume,MarketCap,SP500_Close,SP500_Return,Stock_Return,Beta,MA5,MA10,MA20,RSI,MACD,Signal_Line,Daily_Return,Volatility,Ticker
,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,,,,,,,,,
2025-02-26,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,797954277376,5956.06005859375,0.00013602428004699796,-0.039630120487999076,0.5349383063250884,323.2659912109375,337.9289947509766,357.12499847412107,21.84337908444151,-21.714103822949824,-16.080042505769654,-0.039630120487999076,0.0351169527706627,TSLA
2025-02-27,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,797954277376,5861.56982421875,-0.015864553655509872,-0.030433204805490277,0.5172209910952357,308.7759948730469,332.4729949951172,351.7674987792969,21.161417097768293,-24.524823603299865,-17.768998725275697,-0.030433204805490277,0.03524996340207159,TSLA
2025-02-28,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,797954277376,5954.5,0.01585414463498891,0.03912040539724382,0.5686964915939315,299.81199951171874,326.1769958496094,346.4024993896484,28.344277078331075,-25.56758337356416,-19.32871565493339,0.03912040539724382,0.0360025900801066,TSLA
2025-03-03,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,797954277376,5849.72021484375,-0.0175967394669998,-0.02843203214376444,0.5759253944044594,290.63599853515626,319.05799560546876,340.4049987792969,28.809646464369692,-26.757694717849176,-20.81451146751655,-0.02843203214376444,0.03559780774236842,TSLA
2025-03-04,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,797954277376,5778.14990234375,-0.012234826602200433,-0.04429996705409467,0.5812078813575597,284.4840026855469,310.8509979248047,334.82299957275393,30.704038144673333,-28.39111189919032,-22.329831553851307,-0.04429996705409467,0.03525268646750668,TSLA
2025-03-05,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,797954277376,5842.6298828125,0.011159277893187936,0.025952056083059283,0.5941147612335242,282.1440063476563,302.7049987792969,329.1675003051758,30.25111756059266,-28.78411858190094,-23.620688959461233,0.025952056083059283,0.03547662184246049,TSLA
2025-03-06,263.45001220703125,272.6499938964844,260.0199890136719,272.05999755859375,98451600,797954277376,5738.52001953125,-0.017819007085749905,-0.056073068986891905,0.6530770011774412,278.4440063476562,293.61000061035156,323.43150024414064,17.334186109577004,-30.01243821870827,-24.899038811310643,-0.056073068986891905,0.03634332260331825,TSLA
2025-03-07,262.6700134277344,266.25,250.72999572753906,259.32000732421875,102369600,797954277376,5770.2001953125,0.00552061780274804,-0.0029607088371812473,0.6568224332249609,272.3820068359375,286.0970031738281,317.84900054931643,17.25132410890818,-30.69499694539627,-26.05823043812777,-0.0029607088371812473,0.03645321553986146,TSLA
2025-03-10,222.14999389648438,253.3699951171875,220.0,252.5399932861328,189076900,797954277376,5614.56005859375,-0.0269730913054258,-0.1542620682219512,0.7490128508282188,259.8820068359375,275.2590026855469,310.87550048828126,13.555019546319073,-34.11233087397926,-27.66905052529807,-0.1542620682219512,0.04762701863276673,TSLA
2025-03-11,230.5800018310547,237.05999755859375,217.02000427246094,225.30999755859375,174896400,797954277376,5572.06982421875,-0.007567865323653167,0.037947369642955975,0.7234145686598362,251.59000549316406,268.0370040893555,304.8680000305176,14.490221644285796,-35.72850547425401,-29.280941515089257,0.037947369642955975,0.04948235240595511,TSLA
2025-03-12,248.08999633789062,251.83999633789062,241.10000610351562,247.22000122070312,142215700,797954277376,5599.2998046875,0.004886869929446425,0.0759389121683911,0.7622870355389585,245.38800354003905,263.76600494384763,300.8474998474121,22.65267267859464,-35.19076800128289,-30.462906812327986,0.0759389121683911,0.05268693192146861,TSLA
2025-03-13,240.67999267578125,248.2899932861328,232.60000610351562,248.1300048828125,114296900,797954277376,5521.52001953125,-0.013890984206835322,-0.02986820819658198,0.7655408271620743,240.83399963378906,259.63900299072264,296.0559989929199,23.77686603346288,-34.95954072341067,-31.362233594544524,-0.02986820819658198,0.052077623705269,TSLA
2025-03-14,248.08999633789062,250.639892578125,240.74000549316406,247.30999755859375,67310557,797954277376,5620.669921875,0.017956994087321432,0.03078778414328509,0.7462798135429796,237.91799621582032,255.1500015258789,290.66349868774415,27.757392838546338,-33.7888690229903,-31.84756068023368,0.03078778414328509,0.05041080077668758,TSLA
