Date,Close,High,Low,Open,Volume,MarketCap,SP500_Close,SP500_Return,Stock_Return,Beta,MA5,MA10,MA20,RSI,MACD,Signal_Line,Daily_Return,Volatility,Ticker
,NFLX,NFLX,NFLX,NFLX,NFLX,,,,,,,,,,,,,,
2025-02-11,1008.0800170898438,1022.6900024414062,1002.9500122070312,1020.7899780273438,3331800,389949685760,6068.5,0.00033958278885926063,-0.01899567824041981,0.3999875312237535,1015.2799926757813,997.8359985351562,954.2665008544922,70.40979842407543,41.45321965683081,38.32281241041831,-0.01899567824041981,0.024384891570480887,NFLX
2025-02-12,1027.31005859375,1027.739990234375,998.3499755859375,1005.489990234375,3389000,389949685760,6051.97021484375,-0.0027238667143857365,0.019075907842534212,0.3893942199818146,1018.5200073242188,1002.752001953125,964.2120025634765,67.56021963971733,41.450848783907986,38.94841968511625,0.019075907842534212,0.023820277369132874,NFLX
2025-02-13,1043.68994140625,1045.989990234375,1025.0999755859375,1026.6300048828125,3476100,389949685760,6115.06982421875,0.010426292122230674,0.01594443924254163,0.3765280717406165,1024.1219970703125,1009.7969970703125,973.9834991455078,75.42697165793808,42.28327423564747,39.61539059522249,0.01594443924254163,0.023658563191535458,NFLX
2025-02-14,1058.5999755859375,1064.5,1041.68994140625,1044.949951171875,3145400,389949685760,6114.6298828125,-7.194380749464546e-05,0.014285884713613362,0.3624488371410913,1033.0559936523437,1017.9809936523437,984.7949981689453,81.14807006219722,43.643003179570655,40.42091311209213,0.014285884713613362,0.0233000370990657,NFLX
2025-02-18,1035.8499755859375,1062.0,1023.75,1060.0,4229300,389949685760,6129.580078125,0.0024449877750611915,-0.02149064852132443,0.3272754545393343,1034.7059936523438,1023.6719909667969,993.6824981689454,69.7739006372347,42.396146902820306,40.81595987023777,-0.02149064852132443,0.024376591684536274,NFLX
2025-02-19,1043.3299560546875,1045.0,1024.510009765625,1035.1800537109375,2600000,389949685760,6144.14990234375,0.0023769693899173827,0.007221104064339956,0.3277114045363577,1041.7559814453125,1028.5179870605468,1002.3649963378906,69.98894897736861,41.53281182990679,40.95933026217158,0.007221104064339956,0.024365924233705566,NFLX
2025-02-20,1024.5400390625,1045.0,1015.5900268554688,1042.0,3111800,389949685760,6117.52001953125,-0.0043341850761716705,-0.018009563401439,0.3533796814762464,1041.2019775390625,1029.8609924316406,1005.8924987792968,64.49810843239655,38.88419055312022,40.54430232036131,-0.018009563401439,0.013973890609900697,NFLX
2025-02-21,1003.1500244140625,1032.3800048828125,999.3900146484375,1029.4200439453125,3738700,389949685760,6013.1298828125,-0.01706412670256352,-0.020877675671914564,0.44258953514196425,1033.093994140625,1028.6079956054687,1006.8070007324219,56.773972594155104,34.65960928963011,39.367363714215074,-0.020877675671914564,0.01327353928711455,NFLX
2025-02-24,988.469970703125,1015.1699829101562,984.47998046875,1008.0,4426200,389949685760,5983.25,-0.00496910650440241,-0.014633956391031377,0.45306529171021176,1019.0679931640625,1026.061993408203,1007.3509979248047,52.29870589125553,29.783712456226795,37.45063346261742,-0.014633956391031377,0.0136094993038052,NFLX
2025-02-25,977.239990234375,994.4000244140625,955.0,989.4000244140625,4738300,389949685760,5955.25,-0.004679730915472358,-0.011360972818184711,0.46564798551775116,1007.34599609375,1021.0259948730469,1007.6184967041015,45.64884286485548,24.72831094017033,34.906168958128006,-0.011360972818184711,0.013802735743611863,NFLX
2025-02-26,990.0599975585938,1000.8900146484375,976.9000244140625,977.5999755859375,3397200,389949685760,5956.06005859375,0.00013602428004699796,0.013118586480629135,0.4925207975238759,996.6920043945313,1019.2239929199219,1008.529995727539,44.71556898613907,21.508400810261264,32.22661532855466,0.013118586480629135,0.014092876947087331,NFLX
2025-02-27,963.0700073242188,1000.72998046875,961.8300170898438,995.0,3766600,389949685760,5861.56982421875,-0.015864553655509872,-0.027260964285932276,0.6028038215448783,984.397998046875,1012.7999877929688,1007.7759948730469,38.1289718740635,16.58752156374112,29.09879657559195,-0.027260964285932276,0.015366758191162769,NFLX
2025-02-28,980.5599975585938,982.27001953125,958.1699829101562,969.5599975585938,4717400,389949685760,5954.5,0.01585414463498891,0.018160663400752064,0.6618885141658586,979.8799926757813,1006.4869934082031,1008.1419952392578,42.969700741588085,13.9383131521015,26.06669989089386,0.018160663400752064,0.015886331723538698,NFLX
2025-03-03,973.7000122070312,994.9299926757812,964.8099975585938,983.0,3907400,389949685760,5849.72021484375,-0.0175967394669998,-0.006995987362978906,0.6501417340433999,976.9260009765625,997.9969970703125,1007.9889953613281,38.30904007771583,11.156646041978888,23.08468912111087,-0.006995987362978906,0.015953673245603782,NFLX
2025-03-04,972.5800170898438,986.3099975585938,948.2100219726562,971.6099853515625,4392800,389949685760,5778.14990234375,-0.012234826602200433,-0.0011502465884218882,0.6436630532445903,975.9940063476563,991.6700012207032,1007.67099609375,41.63209003237639,8.7607916182385,20.2199096205364,-0.0011502465884218882,0.015946297003551366,NFLX
2025-03-05,990.9199829101562,995.5999755859375,969.47998046875,973.6199951171875,3807900,389949685760,5842.6298828125,0.011159277893187936,0.018857025127032134,0.6551844329265051,976.1660034179688,986.42900390625,1007.4734954833984,41.386140559277095,8.24687683182026,17.82530306279317,0.018857025127032134,0.01609660663270337,NFLX
2025-03-06,906.3599853515625,973.6900024414062,899.0,972.989990234375,7852600,389949685760,5738.52001953125,-0.017819007085749905,-0.08533483935832642,0.6603677564115847,964.8239990234375,974.6109985351562,1002.2359954833985,25.425002817915484,1.004728668763505,14.46118818398724,-0.08533483935832642,0.024501791042542492,NFLX
2025-03-07,891.1099853515625,904.8900146484375,858.0700073242188,897.6400146484375,7737500,389949685760,5770.2001953125,0.00552061780274804,-0.016825544205909315,0.622023850552839,946.9339965820312,963.4069946289062,996.0074951171875,20.064331846380284,-5.89729315321847,10.389491916546099,-0.016825544205909315,0.024522912305430238,NFLX
