Date,Close,High,Low,Open,Volume,MarketCap,SP500_Close,SP500_Return,Stock_Return,Beta,MA5,MA10,MA20,RSI,MACD,Signal_Line,Daily_Return,Volatility,Ticker
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,,,,,,,,,,
2025-02-11,185.10682678222656,186.72495835838524,184.06801459806726,184.81715184499055,21239500,2020729028608,6068.5,0.00033958278885926063,-0.006167154387356155,0.5496846159765227,187.79572143554688,194.57291412353516,194.96595916748046,38.1428597602311,-1.0069193607182854,0.7268095431580432,-0.006167154387356155,0.025225251388895555,GOOGL
2025-02-12,183.39878845214844,184.8970629566076,181.62083725948915,183.0092376906385,22072600,2020729028608,6051.97021484375,-0.0027238667143857365,-0.009227311384293668,0.5527526948071765,186.2534973144531,193.39427185058594,194.66380767822267,37.249363598656444,-1.6425193554984787,0.25294376342673885,-0.009227311384293668,0.025256286370817994,GOOGL
2025-02-13,185.92587280273438,186.06571114375504,182.9293238598035,184.10797436946572,21402500,2020729028608,6115.06982421875,0.010426292122230674,0.013779176906860036,0.5052975450128917,185.16275329589843,191.92296752929687,194.1938491821289,37.58165026088444,-1.920187615686956,-0.1816825123960001,0.013779176906860036,0.024370992260803682,GOOGL
2025-02-14,185.01690673828125,186.1855589387927,184.1079651875959,184.8471041355986,20448400,2020729028608,6114.6298828125,-7.194380749464546e-05,-0.0048888626996927975,0.4996812046404017,185.14077758789062,190.04612731933594,193.81029052734374,43.307571331307464,-2.188361606837276,-0.5830183312842553,-0.0048888626996927975,0.024236040065397865,GOOGL
2025-02-18,183.55859375,185.74607679460826,181.5309302979739,185.386490331916,29916700,2020729028608,6129.580078125,0.0024449877750611915,-0.00788205258638408,0.47406920089602117,184.6013977050781,188.30213623046876,193.1994941711426,37.76788310237294,-2.489863500885349,-0.9643873652044741,-0.00788205258638408,0.023901125141433766,GOOGL
2025-02-19,185.05686950683594,185.246653369277,183.3787942547783,183.8582530360721,19549400,2020729028608,6144.14990234375,0.0023769693899173827,0.008162384153348468,0.46208233011075756,184.59140625,186.19356384277344,192.56122894287108,39.55070146224156,-2.578187847518592,-1.2871474616672978,0.008162384153348468,0.0238388017090898,GOOGL
2025-02-20,184.34768676757812,185.09682399614678,182.5098070913863,184.58741616756504,20441500,2020729028608,6117.52001953125,-0.0043341850761716705,-0.0038322421704621856,0.4567332422663785,184.78118591308595,185.51734161376953,191.87152328491212,31.368546991603424,-2.674579758154721,-1.5646339209647824,-0.0038322421704621856,0.023813761660051794,GOOGL
2025-02-21,179.4533233642578,185.12678179449694,178.87398876546825,184.93699793129608,35199200,2020729028608,6013.1298828125,-0.01706412670256352,-0.026549632865700223,0.49674328859485833,183.48667602539064,184.32471466064453,190.9565773010254,23.24253994185456,-3.110054492300833,-1.8737180352319927,-0.026549632865700223,0.0243679262362167,GOOGL
2025-02-24,179.04379272460938,182.90933584096624,178.68420625509464,181.78064614487357,29854200,2020729028608,5983.25,-0.00496910650440241,-0.0022821011724434292,0.5055519541456565,182.29205322265625,183.71641540527344,189.90978240966797,24.5248182347417,-3.448465295238549,-2.188667487233304,-0.0022821011724434292,0.024091814102009095,GOOGL
2025-02-25,175.21820068359375,178.53438877889693,174.48904471950055,177.8351818432405,41913400,2020729028608,5955.25,-0.004679730915472358,-0.02136679514435802,0.4326926798496815,180.623974609375,182.61268615722656,189.09122543334962,12.984212600769368,-3.9794786478748847,-2.5468297193616203,-0.02136679514435802,0.022847736917213576,GOOGL
2025-02-26,172.5312957763672,175.87744820035027,171.38262477536554,174.8686155406987,35431300,2020729028608,5956.06005859375,0.00013602428004699796,-0.015334622183905022,0.38243554809497643,178.11885986328124,181.35513305664062,187.9640235900879,18.43176196674048,-4.564504558945657,-2.950364687278428,-0.015334622183905022,0.022342362749348664,GOOGL
2025-02-27,168.30616760253906,174.3591940996765,167.746814231894,173.78985771928288,39991000,2020729028608,5861.56982421875,-0.015864553655509872,-0.024489053738428357,0.4288835269994549,174.91055603027343,179.8458709716797,186.6200714111328,15.439864990259153,-5.307888308734448,-3.421869411569632,-0.024489053738428357,0.022662175087085047,GOOGL
2025-02-28,170.0841064453125,170.41372863795183,166.5781498819881,168.48594100971005,48130600,2020729028608,5954.5,0.01585414463498891,0.010563717706246534,0.42797254336233415,173.03671264648438,178.2616943359375,185.0923309326172,23.98062951950166,-5.68799283967266,-3.875094097190238,0.010563717706246534,0.021552684664638704,GOOGL
2025-03-03,166.81787109375,173.17055534541237,165.73911166521458,171.7322094406985,40770500,2020729028608,5849.72021484375,-0.0175967394669998,-0.019203648241011284,0.47589219102218994,170.5915283203125,176.44179077148436,183.24395904541015,18.693653619488487,-6.181529490650092,-4.336381175882209,-0.019203648241011284,0.020938099480179613,GOOGL
