Date,Close,High,Low,Open,Volume,MarketCap,SP500_Close,SP500_Return,Stock_Return,Beta,MA5,MA10,MA20,RSI,MACD,Signal_Line,Daily_Return,Volatility,Ticker
,INTC,INTC,INTC,INTC,INTC,,,,,,,,,,,,,,
2025-02-11,20.969999313354492,21.8799991607666,19.860000610351562,19.8700008392334,150960700,103400390656,6068.5,0.00033958278885926063,0.06069796802253391,0.4738644859406871,19.773999786376955,19.672999954223634,20.146500015258788,42.41906517774255,0.05213925565989541,0.0702443043205994,0.06069796802253391,0.03106161988715377,INTC
2025-02-12,22.479999542236328,22.559999465942383,20.93000030517578,21.979999542236328,162631200,103400390656,6051.97021484375,-0.0027238667143857365,0.07200764322010311,0.36408975113349695,20.339999771118165,19.945999908447266,20.310499954223634,56.417491660389544,0.2548764563555501,0.10717073472758955,0.07200764322010311,0.0344559444512575,INTC
2025-02-13,24.1299991607666,24.829999923706055,22.790000915527344,22.84000015258789,248661300,103400390656,6115.06982421875,0.010426292122230674,0.07339856103778764,0.42363818962903793,21.289999771118165,20.357999801635742,20.53099994659424,70.62500506639722,0.5424354697023581,0.19422368172254326,0.07339856103778764,0.03721881883303205,INTC
2025-02-14,23.600000381469727,25.190000534057617,22.860000610351562,24.360000610351562,230254100,103400390656,6114.6298828125,-7.194380749464546e-05,-0.02196430989349596,0.4196253605021335,22.189999771118163,20.774999809265136,20.727499961853027,70.71339888027359,0.7192702872842673,0.2992330028348881,-0.02196430989349596,0.03783314145964423,INTC
2025-02-18,27.389999389648438,27.549999237060547,24.489999771118164,24.600000381469727,284292200,103400390656,6129.580078125,0.0024449877750611915,0.16059317571683374,0.2615912242822472,23.713999557495118,21.57599983215332,21.02249994277954,83.61383820267847,1.1519553753608847,0.4697774773400874,0.16059317571683374,0.04749384480222452,INTC
2025-02-19,25.719999313354492,26.329999923706055,25.459999084472656,25.979999542236328,151881700,103400390656,6144.14990234375,0.0023769693899173827,-0.06097116150083204,0.23729333313531029,24.663999557495117,22.218999671936036,21.219999885559083,73.12161901617111,1.3446065878491922,0.6447432994419083,-0.06097116150083204,0.050307964493980624,INTC
2025-02-20,26.09000015258789,26.1200008392334,24.479999542236328,25.559999465942383,144939600,103400390656,6117.52001953125,-0.0043341850761716705,0.014385725082087575,0.23984541118233624,25.38599967956543,22.862999725341798,21.431499862670897,73.34870346386079,1.5097367319558117,0.817741985944689,0.014385725082087575,0.05030251302918106,INTC
2025-02-21,24.8700008392334,26.290000915527344,24.84000015258789,25.959999084472656,111630900,103400390656,6013.1298828125,-0.01706412670256352,-0.046761184600203176,0.3486488255610615,25.53400001525879,23.411999893188476,21.596499919891357,69.91216278766802,1.5245853414360688,0.959110657042965,-0.046761184600203176,0.051658071415072705,INTC
2025-02-24,24.270000457763672,24.799999237060547,23.6200008392334,24.549999237060547,91358100,103400390656,5983.25,-0.00496910650440241,-0.02412546687667183,0.35593966353186524,25.66800003051758,23.92899990081787,21.76849994659424,67.20620542275174,1.4709813971630616,1.0614848050669845,-0.02412546687667183,0.05126424720179598,INTC
